period,midpoint,Raw SEC,Smooth SEC,dH,Subregion
2003/06 - 2008/06,2005-12-29 11:55:57.421875,0.002,0.002,-0.3518444170767907,E-Ep
2003/07 - 2008/07,2006-01-28 12:02:43.476562,0.002,0.002,-0.3495712549483869,E-Ep
2003/08 - 2008/08,2006-02-28 12:15:01.757812,0.002,0.002,-0.34729809281998314,E-Ep
2003/09 - 2008/09,2006-03-31 12:55:09.960938,0.002,0.002,-0.34502493069157936,E-Ep
2003/10 - 2008/10,2006-04-30 13:01:56.015625,0.001,0.001,-0.3433060735987965,E-Ep
2003/11 - 2008/11,2006-05-31 13:14:14.296875,0.0,0.001,-0.3426248234100058,E-Ep
2003/12 - 2008/12,2006-06-30 12:48:50.273438,0.0,0.0,-0.34242687508958625,E-Ep
2004/01 - 2009/01,2006-07-31 13:01:08.554688,0.0,-0.0,-0.3422289267691667,E-Ep
2004/02 - 2009/02,2006-08-30 01:22:08.906250,0.0,-0.0,-0.3420309784487472,E-Ep
2004/03 - 2009/03,2006-09-29 00:56:44.882812,-0.001,-0.001,-0.34242583383456804,E-Ep
2004/04 - 2009/04,2006-10-30 00:09:03.164062,-0.001,-0.001,-0.34341349292662926,E-Ep
2004/05 - 2009/05,2006-11-28 23:43:39.140625,-0.001,-0.001,-0.3444011520186905,E-Ep
2004/06 - 2009/06,2006-12-29 23:55:57.421875,-0.001,-0.001,-0.3453888111107517,E-Ep
2004/07 - 2009/07,2007-01-29 00:02:43.476562,-0.001,-0.002,-0.3463764702028129,E-Ep
2004/08 - 2009/08,2007-03-01 00:15:01.757812,-0.003,-0.002,-0.3482724467467051,E-Ep
2004/09 - 2009/09,2007-04-01 00:55:09.960938,-0.003,-0.002,-0.35107674074242823,E-Ep
2004/10 - 2009/10,2007-05-01 01:01:56.015625,-0.003,-0.004,-0.35388103473815136,E-Ep
2004/11 - 2009/11,2007-06-01 01:14:14.296875,-0.003,-0.004,-0.3566853287338745,E-Ep
2004/12 - 2009/12,2007-07-01 00:48:50.273438,-0.007,-0.005,-0.3615518883743789,E-Ep
2005/01 - 2010/01,2007-08-01 01:08:15.703125,-0.007,-0.006,-0.3684807136596646,E-Ep
2005/02 - 2010/02,2007-08-30 01:16:31.406250,-0.007,-0.007,-0.3754095389449503,E-Ep
2005/03 - 2010/03,2007-09-29 00:56:18.515625,-0.007,-0.007,-0.38233836423023604,E-Ep
2005/04 - 2010/04,2007-10-30 00:11:46.640625,-0.007,-0.006,-0.38926718951552175,E-Ep
2005/05 - 2010/05,2007-11-28 23:51:33.750000,-0.005,-0.006,-0.3951492852938827,E-Ep
2005/06 - 2010/06,2007-12-30 00:07:01.875000,-0.005,-0.005,-0.3999846515653189,E-Ep
2005/07 - 2010/07,2008-01-28 23:46:48.984375,-0.005,-0.004,-0.40482001783675514,E-Ep
2005/08 - 2010/08,2008-02-29 00:02:17.109375,-0.005,-0.003,-0.40965538410819136,E-Ep
2005/09 - 2010/09,2008-03-31 01:17:45.234375,-0.001,-0.002,-0.41252715318114497,E-Ep
2005/10 - 2010/10,2008-04-30 00:57:32.343750,-0.001,-0.001,-0.4132551108195912,E-Ep
2005/11 - 2010/11,2008-05-31 01:13:00.468750,-0.001,-0.001,-0.4138028542220127,E-Ep
2005/12 - 2010/12,2008-06-30 00:52:47.578125,-0.001,-0.0,-0.41435059762443416,E-Ep
2006/01 - 2011/01,2008-07-31 01:08:15.703125,-0.001,-0.0,-0.41489834102685563,E-Ep
2006/02 - 2011/02,2008-08-29 01:16:31.406250,0.0,-0.0,-0.4150994939409429,E-Ep
2006/03 - 2011/03,2008-09-28 00:56:18.515625,0.0,0.0,-0.414954056366696,E-Ep
2006/04 - 2011/04,2008-10-29 00:11:46.640625,0.0,0.0,-0.4148086187924491,E-Ep
2006/05 - 2011/05,2008-11-27 23:51:33.750000,0.0,0.001,-0.4146631812182022,E-Ep
2006/06 - 2011/06,2008-12-29 00:07:01.875000,0.0,0.002,-0.4145177436439553,E-Ep
2006/07 - 2011/07,2009-01-27 23:46:48.984375,0.004,0.002,-0.412646334443707,E-Ep
2006/08 - 2011/08,2009-02-28 00:02:17.109375,0.004,0.003,-0.4090489536174573,E-Ep
2006/09 - 2011/09,2009-03-31 01:17:45.234375,0.004,0.004,-0.4054515727912076,E-Ep
2006/10 - 2011/10,2009-04-30 00:57:32.343750,0.004,0.004,-0.40185419196495786,E-Ep
2006/11 - 2011/11,2009-05-31 01:13:00.468750,0.004,0.004,-0.39830441639060155,E-Ep
2006/12 - 2011/12,2009-06-30 00:52:47.578125,0.004,0.004,-0.39480224606813863,E-Ep
2007/01 - 2012/01,2009-07-31 01:01:08.554688,0.004,0.004,-0.3913000757456757,E-Ep
2007/02 - 2012/02,2009-08-29 01:02:17.109375,0.004,0.004,-0.3877979054232128,E-Ep
2007/03 - 2012/03,2009-09-28 12:56:44.882812,0.004,0.004,-0.3842957351007499,E-Ep
2007/04 - 2012/04,2009-10-29 12:09:03.164062,0.005,0.004,-0.38006870256504044,E-Ep
2007/05 - 2012/05,2009-11-28 11:43:39.140625,0.005,0.005,-0.3751168078160845,E-Ep
2007/06 - 2012/06,2009-12-29 11:55:57.421875,0.005,0.005,-0.3701649130671285,E-Ep
2007/07 - 2012/07,2010-01-28 12:02:43.476562,0.005,0.006,-0.36521301831817254,E-Ep
2007/08 - 2012/08,2010-02-28 12:15:01.757812,0.005,0.006,-0.36000827414682135,E-Ep
2007/09 - 2012/09,2010-03-31 12:55:09.960938,0.007,0.007,-0.3535604737116955,E-Ep
2007/10 - 2012/10,2010-04-30 13:01:56.015625,0.007,0.007,-0.3461224664351903,E-Ep
2007/11 - 2012/11,2010-05-31 13:14:14.296875,0.007,0.007,-0.33868445915868506,E-Ep
2007/12 - 2012/12,2010-06-30 12:48:50.273438,0.007,0.007,-0.3312464518821798,E-Ep
2008/01 - 2013/01,2010-07-31 13:01:08.554688,0.008,0.008,-0.3237330919946544,E-Ep
2008/02 - 2013/02,2010-08-30 01:22:08.906250,0.008,0.008,-0.31614437949610874,E-Ep
2008/03 - 2013/03,2010-09-29 00:56:44.882812,0.008,0.008,-0.3085556669975631,E-Ep
2008/04 - 2013/04,2010-10-30 01:09:03.164062,0.008,0.009,-0.30096695449901745,E-Ep
2008/05 - 2013/05,2010-11-28 23:43:39.140625,0.008,0.01,-0.2933782420004718,E-Ep
2008/06 - 2013/06,2010-12-29 23:55:57.421875,0.014,0.011,-0.28271322761429474,E-Ep
2008/07 - 2013/07,2011-01-29 00:02:43.476562,0.014,0.013,-0.26897191134048626,E-Ep
2008/08 - 2013/08,2011-03-01 00:15:01.757812,0.014,0.014,-0.2552305950666778,E-Ep
2008/09 - 2013/09,2011-04-01 00:55:09.960938,0.014,0.014,-0.2414892787928693,E-Ep
2008/10 - 2013/10,2011-05-01 01:01:56.015625,0.015,0.015,-0.22705306828720495,E-Ep
2008/11 - 2013/11,2011-06-01 01:14:14.296875,0.015,0.015,-0.21192196354968473,E-Ep
2008/12 - 2013/12,2011-07-01 00:48:50.273438,0.015,0.015,-0.19679085881216452,E-Ep
2009/01 - 2014/01,2011-08-01 01:08:15.703125,0.015,0.014,-0.1816597540746443,E-Ep
2009/02 - 2014/02,2011-08-30 01:16:31.406250,0.015,0.013,-0.16652864933712408,E-Ep
2009/03 - 2014/03,2011-09-29 00:56:18.515625,0.01,0.012,-0.15406921569956467,E-Ep
2009/04 - 2014/04,2011-10-30 01:11:46.640625,0.01,0.011,-0.14428145316196606,E-Ep
2009/05 - 2014/05,2011-11-28 23:51:33.750000,0.01,0.01,-0.13449369062436745,E-Ep
2009/06 - 2014/06,2011-12-30 00:07:01.875000,0.01,0.01,-0.12470592808676884,E-Ep
2009/07 - 2014/07,2012-01-28 23:46:48.984375,0.01,0.01,-0.11479240859625861,E-Ep
2009/08 - 2014/08,2012-02-29 00:02:17.109375,0.01,0.01,-0.10472612566081807,E-Ep
2009/09 - 2014/09,2012-03-31 01:17:45.234375,0.01,0.01,-0.09463283623335883,E-Ep
2009/10 - 2014/10,2012-04-30 00:57:32.343750,0.01,0.01,-0.08453954680589959,E-Ep
2009/11 - 2014/11,2012-05-31 01:13:00.468750,0.01,0.01,-0.07444625737844035,E-Ep
2009/12 - 2014/12,2012-06-30 00:52:47.578125,0.01,0.01,-0.06427459529368207,E-Ep
2010/01 - 2015/01,2012-07-31 01:08:15.703125,0.01,0.01,-0.054024560551624745,E-Ep
2010/02 - 2015/02,2012-08-29 01:16:31.406250,0.01,0.01,-0.04377452580956742,E-Ep
2010/03 - 2015/03,2012-09-28 00:56:18.515625,0.01,0.01,-0.0335244910675101,E-Ep
2010/04 - 2015/04,2012-10-29 00:11:46.640625,0.01,0.01,-0.023274456325452775,E-Ep
2010/05 - 2015/05,2012-11-27 23:51:33.750000,0.011,0.01,-0.012890220328699797,E-Ep
2010/06 - 2015/06,2012-12-29 00:07:01.875000,0.011,0.01,-0.002371783077251166,E-Ep
2010/07 - 2015/07,2013-01-27 23:46:48.984375,0.011,0.011,0.008146654174197465,E-Ep
2010/08 - 2015/08,2013-02-28 00:02:17.109375,0.011,0.011,0.018665091425646096,E-Ep
2010/09 - 2015/09,2013-03-31 00:17:45.234375,0.013,0.012,0.03027407667832449,E-Ep
2010/10 - 2015/10,2013-04-30 00:57:32.343750,0.013,0.012,0.04297360993223265,E-Ep
2010/11 - 2015/11,2013-05-31 01:13:00.468750,0.013,0.013,0.055673143186140805,E-Ep
2010/12 - 2015/12,2013-06-30 00:52:47.578125,0.013,0.012,0.06837267644004896,E-Ep
2011/01 - 2016/01,2013-07-31 01:01:08.554688,0.013,0.012,0.08107220969395712,E-Ep
2011/02 - 2016/02,2013-08-29 01:02:17.109375,0.01,0.011,0.09234002261655405,E-Ep
2011/03 - 2016/03,2013-09-28 12:56:44.882812,0.01,0.01,0.10217611520783976,E-Ep
2011/04 - 2016/04,2013-10-29 12:09:03.164062,0.01,0.01,0.11201220779912546,E-Ep
2011/05 - 2016/05,2013-11-28 11:43:39.140625,0.01,0.01,0.12184830039041117,E-Ep
2011/06 - 2016/06,2013-12-29 11:55:57.421875,0.009,0.009,0.13131409167544916,E-Ep
2011/07 - 2016/07,2014-01-28 12:02:43.476562,0.009,0.009,0.14049729780526832,E-Ep
2011/08 - 2016/08,2014-02-28 12:15:01.757812,0.009,0.009,0.14976822008611634,E-Ep
2011/09 - 2016/09,2014-03-31 12:55:09.960938,0.009,0.009,0.15903914236696437,E-Ep
2011/10 - 2016/10,2014-04-30 13:01:56.015625,0.009,0.009,0.1683100646478124,E-Ep
2011/11 - 2016/11,2014-05-31 13:14:14.296875,0.009,0.009,0.17724416247801855,E-Ep
2011/12 - 2016/12,2014-06-30 12:48:50.273438,0.009,0.009,0.18584143585758284,E-Ep
2012/01 - 2017/01,2014-07-31 13:01:08.554688,0.009,0.009,0.19443870923714712,E-Ep
2012/02 - 2017/02,2014-08-30 01:22:08.906250,0.009,0.008,0.2030359826167114,E-Ep
2012/03 - 2017/03,2014-09-29 00:56:44.882812,0.009,0.008,0.2116332559962757,E-Ep
2012/04 - 2017/04,2014-10-30 00:09:03.164062,0.006,0.007,0.2190582252223976,E-Ep
2012/05 - 2017/05,2014-11-28 23:43:39.140625,0.006,0.007,0.22531089029507712,E-Ep
2012/06 - 2017/06,2014-12-29 23:55:57.421875,0.006,0.006,0.23156355536775663,E-Ep
2012/07 - 2017/07,2015-01-29 00:02:43.476562,0.006,0.007,0.23781622044043615,E-Ep
2012/08 - 2017/08,2015-03-01 00:15:01.757812,0.007,0.007,0.24446480913320556,E-Ep
2012/09 - 2017/09,2015-04-01 00:55:09.960938,0.007,0.007,0.25150932144606486,E-Ep
2012/10 - 2017/10,2015-05-01 01:01:56.015625,0.007,0.007,0.25855383375892416,E-Ep
2012/11 - 2017/11,2015-06-01 01:14:14.296875,0.007,0.007,0.26559834607178345,E-Ep
2012/12 - 2017/12,2015-07-01 00:48:50.273438,0.007,0.008,0.27264285838464275,E-Ep
2013/01 - 2018/01,2015-08-01 01:08:15.703125,0.008,0.008,0.28040791425155476,E-Ep
2013/02 - 2018/02,2015-08-30 01:16:31.406250,0.008,0.008,0.2888935136725195,E-Ep
2013/03 - 2018/03,2015-09-29 00:56:18.515625,0.008,0.009,0.2973791130934842,E-Ep
2013/04 - 2018/04,2015-10-30 00:11:46.640625,0.008,0.01,0.3058647125144489,E-Ep
2013/05 - 2018/05,2015-11-28 23:51:33.750000,0.012,0.011,0.31609181623207405,E-Ep
2013/06 - 2018/06,2015-12-30 00:07:01.875000,0.014,0.012,0.32895449857460335,E-Ep
2013/07 - 2018/07,2016-01-28 23:46:48.984375,0.014,0.013,0.3427112552453764,E-Ep
2013/08 - 2018/08,2016-02-29 00:02:17.109375,0.014,0.015,0.3564680119161494,E-Ep
2013/09 - 2018/09,2016-03-31 01:17:45.234375,0.014,0.016,0.37022476858692244,E-Ep
2013/10 - 2018/10,2016-04-30 00:57:32.343750,0.019,0.017,0.38669874967308715,E-Ep
2013/11 - 2018/11,2016-05-31 01:13:00.468750,0.019,0.018,0.40588995517464355,E-Ep
2013/12 - 2018/12,2016-06-30 00:52:47.578125,0.019,0.019,0.42508116067619994,E-Ep
2014/01 - 2019/01,2016-07-31 01:08:15.703125,0.019,0.019,0.44427236617775634,E-Ep
2014/02 - 2019/02,2016-08-29 01:16:31.406250,0.019,0.019,0.46346357167931274,E-Ep
2014/03 - 2019/03,2016-09-28 00:56:18.515625,0.019,0.019,0.4826571883750148,E-Ep
2014/04 - 2019/04,2016-10-29 01:11:46.640625,0.019,0.019,0.5018532162648626,E-Ep
2014/05 - 2019/05,2016-11-27 23:51:33.750000,0.019,0.02,0.5210492441547103,E-Ep
2014/06 - 2019/06,2016-12-29 00:07:01.875000,0.019,0.02,0.5402452720445581,E-Ep
2014/07 - 2019/07,2017-01-27 23:46:48.984375,0.021,0.021,0.5605560083058663,E-Ep
2014/08 - 2019/08,2017-02-28 00:02:17.109375,0.021,0.021,0.5819814529386349,E-Ep
2014/09 - 2019/09,2017-03-31 01:17:45.234375,0.021,0.021,0.6034068975714035,E-Ep
2014/10 - 2019/10,2017-04-30 00:57:32.343750,0.021,0.021,0.6248323422041722,E-Ep
2014/11 - 2019/11,2017-05-31 01:13:00.468750,0.021,0.022,0.6462577868369408,E-Ep
2014/12 - 2019/12,2017-06-30 00:52:47.578125,0.022,0.022,0.6678224697825499,E-Ep
2015/01 - 2020/01,2017-07-31 01:01:08.554688,0.022,0.022,0.6895263910409994,E-Ep
2015/02 - 2020/02,2017-08-29 01:02:17.109375,0.022,0.021,0.711230312299449,E-Ep
2015/03 - 2020/03,2017-09-28 12:56:44.882812,0.022,0.021,0.7329342335578986,E-Ep
2015/04 - 2020/04,2017-10-29 12:09:03.164062,0.019,0.021,0.7534291025367565,E-Ep
2015/05 - 2020/05,2017-11-28 11:43:39.140625,0.02,0.02,0.7733157964539714,E-Ep
2015/06 - 2020/06,2017-12-29 11:55:57.421875,0.02,0.02,0.7938033675891347,E-Ep
2015/07 - 2020/07,2018-01-28 12:02:43.476562,0.02,0.021,0.814290938724298,E-Ep
2015/08 - 2020/08,2018-02-28 12:15:01.757812,0.02,0.021,0.8347785098594613,E-Ep
2015/09 - 2020/09,2018-03-31 12:55:09.960938,0.021,0.021,0.8556620299932547,E-Ep
2015/10 - 2020/10,2018-04-30 13:01:56.015625,0.021,0.021,0.8769414991256781,E-Ep
2015/11 - 2020/11,2018-05-31 13:14:14.296875,0.021,0.021,0.8982209682581015,E-Ep
2015/12 - 2020/12,2018-06-30 12:48:50.273438,0.021,0.02,0.9195004373905249,E-Ep
2016/01 - 2021/01,2018-07-31 13:01:08.554688,0.021,0.02,0.9407799065229483,E-Ep
2016/02 - 2021/02,2018-08-30 01:22:08.906250,0.017,0.019,0.9598713738960214,E-Ep
2016/03 - 2021/03,2018-09-29 00:56:44.882812,0.017,0.018,0.9767748395097442,E-Ep
2016/04 - 2021/04,2018-10-30 00:09:03.164062,0.017,0.016,0.993678305123467,E-Ep
2016/05 - 2021/05,2018-11-28 23:43:39.140625,0.017,0.016,1.0105817707371898,E-Ep
2016/06 - 2021/06,2018-12-29 23:55:57.421875,0.014,0.015,1.0258566619013436,E-Ep
2016/07 - 2021/07,2019-01-29 00:02:43.476562,0.014,0.014,1.0395029786159284,E-Ep
2016/08 - 2021/08,2019-03-01 00:15:01.757812,0.014,0.014,1.0531492953305133,E-Ep
2016/09 - 2021/09,2019-04-01 00:55:09.960938,0.014,0.013,1.066795612045098,E-Ep
2016/10 - 2021/10,2019-05-01 01:01:56.015625,0.014,0.012,1.080441928759683,E-Ep
2016/11 - 2021/11,2019-06-01 01:14:14.296875,0.009,0.011,1.0916017557610758,E-Ep
2016/12 - 2021/12,2019-07-01 00:48:50.273438,0.009,0.01,1.1002750930492766,E-Ep
2017/01 - 2022/01,2019-08-01 01:08:15.703125,0.009,0.008,1.1089484303374775,E-Ep
2017/02 - 2022/02,2019-08-30 01:16:31.406250,0.009,0.007,1.1176217676256783,E-Ep
2017/03 - 2022/03,2019-09-29 00:56:18.515625,0.007,0.006,1.1255723157082684,E-Ep
2017/04 - 2022/04,2019-10-30 00:11:46.640625,0.002,0.004,1.1300988526199944,E-Ep
2017/05 - 2022/05,2019-11-28 23:51:33.750000,0.002,0.003,1.131924167566467,E-Ep
2017/06 - 2022/06,2019-12-30 00:07:01.875000,0.002,0.001,1.1337494825129397,E-Ep
2017/07 - 2022/07,2020-01-28 23:46:48.984375,0.002,0.001,1.1355747974594124,E-Ep
2017/08 - 2022/08,2020-02-29 00:02:17.109375,-0.001,-0.0,1.135849648504518,E-Ep
2017/09 - 2022/09,2020-03-31 01:17:45.234375,-0.001,-0.001,1.1345740356482565,E-Ep
2017/10 - 2022/10,2020-04-30 00:57:32.343750,-0.001,-0.001,1.133298422791995,E-Ep
2017/11 - 2022/11,2020-05-31 01:13:00.468750,-0.001,-0.002,1.1320228099357337,E-Ep
2017/12 - 2022/12,2020-06-30 00:52:47.578125,-0.001,-0.002,1.1307471970794722,E-Ep
2018/01 - 2023/01,2020-07-31 01:08:15.703125,-0.003,-0.003,1.1284029561211355,E-Ep
2018/02 - 2023/02,2020-08-29 01:16:31.406250,-0.003,-0.003,1.1249900870607235,E-Ep
2018/03 - 2023/03,2020-09-28 00:56:18.515625,-0.003,-0.003,1.1215772180003114,E-Ep
2018/04 - 2023/04,2020-10-29 00:11:46.640625,-0.003,-0.003,1.1181643489398994,E-Ep
2018/05 - 2023/05,2020-11-27 23:51:33.750000,-0.003,-0.003,1.1151016284129582,E-Ep
2018/06 - 2023/06,2020-12-29 00:07:01.875000,-0.003,-0.003,1.112389056419488,E-Ep
2018/07 - 2023/07,2021-01-27 23:46:48.984375,-0.003,-0.003,1.1096764844260179,E-Ep
2018/08 - 2023/08,2021-02-28 00:02:17.109375,-0.003,-0.003,1.1069639124325477,E-Ep
2018/09 - 2023/09,2021-03-31 01:17:45.234375,-0.003,-0.003,1.1042513404390775,E-Ep
1991/07 - 1996/07,1994-01-28 12:02:43.476562,-0.034,-0.034,0.0,D-Dp
1991/08 - 1996/08,1994-02-28 12:15:01.757812,-0.034,-0.034,-0.033610036596655846,D-Dp
1991/09 - 1996/09,1994-03-31 12:55:09.960938,-0.034,-0.034,-0.06712240539491177,D-Dp
1991/10 - 1996/10,1994-04-30 13:01:56.015625,-0.034,-0.033,-0.10063477419316769,D-Dp
1991/11 - 1996/11,1994-05-31 13:14:14.296875,-0.034,-0.032,-0.1341471429914236,D-Dp
1991/12 - 1996/12,1994-06-30 12:48:50.273438,-0.03,-0.031,-0.16583183873444796,D-Dp
1992/01 - 1997/01,1994-07-31 13:01:08.554688,-0.03,-0.031,-0.19568886142224073,D-Dp
1992/02 - 1997/02,1994-08-30 01:22:08.906250,-0.03,-0.029,-0.2255458841100335,D-Dp
1992/03 - 1997/03,1994-09-29 00:56:44.882812,-0.03,-0.028,-0.2554029067978263,D-Dp
1992/04 - 1997/04,1994-10-30 00:09:03.164062,-0.026,-0.027,-0.28308716230094433,D-Dp
1992/05 - 1997/05,1994-11-28 23:43:39.140625,-0.025,-0.026,-0.3085590712726116,D-Dp
1992/06 - 1997/06,1994-12-29 23:55:57.421875,-0.025,-0.025,-0.3339914008975029,D-Dp
1992/07 - 1997/07,1995-01-29 00:02:43.476562,-0.025,-0.022,-0.3594237305223942,D-Dp
1992/08 - 1997/08,1995-03-01 00:15:01.757812,-0.025,-0.02,-0.38485606014728546,D-Dp
1992/09 - 1997/09,1995-04-01 00:55:09.960938,-0.011,-0.017,-0.40289181331172585,D-Dp
1992/10 - 1997/10,1995-05-01 01:01:56.015625,-0.011,-0.014,-0.41353099001571536,D-Dp
1992/11 - 1997/11,1995-06-01 01:14:14.296875,-0.011,-0.011,-0.42417016671970487,D-Dp
1992/12 - 1997/12,1995-07-01 00:48:50.273438,-0.011,-0.01,-0.43480934342369437,D-Dp
1993/01 - 1998/01,1995-08-01 01:08:15.703125,-0.011,-0.01,-0.4454485201276839,D-Dp
1993/02 - 1998/02,1995-08-30 01:16:31.406250,-0.01,-0.01,-0.4556065406650305,D-Dp
1993/03 - 1998/03,1995-09-29 00:56:18.515625,-0.01,-0.01,-0.4652834050357342,D-Dp
1993/04 - 1998/04,1995-10-30 00:11:46.640625,-0.01,-0.009,-0.4749602694064379,D-Dp
1993/05 - 1998/05,1995-11-28 23:51:33.750000,-0.01,-0.008,-0.48463713377714157,D-Dp
1993/06 - 1998/06,1995-12-30 00:07:01.875000,-0.006,-0.008,-0.4926171815022826,D-Dp
1993/07 - 1998/07,1996-01-28 23:46:48.984375,-0.006,-0.007,-0.498900412581861,D-Dp
1993/08 - 1998/08,1996-02-29 00:02:17.109375,-0.006,-0.006,-0.5051836436614394,D-Dp
1993/09 - 1998/09,1996-03-31 00:17:45.234375,-0.006,-0.005,-0.5114668747410178,D-Dp
1993/10 - 1998/10,1996-04-30 00:57:32.343750,-0.006,-0.004,-0.5177501058205962,D-Dp
1993/11 - 1998/11,1996-05-31 01:13:00.468750,-0.001,-0.003,-0.521452427317854,D-Dp
1993/12 - 1998/12,1996-06-30 00:52:47.578125,-0.001,-0.002,-0.5225738392327912,D-Dp
1994/01 - 1999/01,1996-07-31 01:08:15.703125,-0.001,-0.001,-0.5236952511477284,D-Dp
1994/02 - 1999/02,1996-08-29 01:16:31.406250,-0.001,-0.002,-0.5248166630626656,D-Dp
1994/03 - 1999/03,1996-09-28 00:56:18.515625,-0.001,-0.002,-0.5259380749776028,D-Dp
1994/04 - 1999/04,1996-10-29 00:11:46.640625,-0.003,-0.002,-0.5281836360227317,D-Dp
1994/05 - 1999/05,1996-11-27 23:51:33.750000,-0.003,-0.003,-0.5315533461980522,D-Dp
1994/06 - 1999/06,1996-12-29 00:07:01.875000,-0.003,-0.003,-0.5349230563733727,D-Dp
1994/07 - 1999/07,1997-01-27 23:46:48.984375,-0.003,-0.002,-0.5382927665486932,D-Dp
1994/08 - 1999/08,1997-02-28 00:02:17.109375,-0.001,-0.002,-0.540336329722777,D-Dp
1994/09 - 1999/09,1997-03-31 01:17:45.234375,-0.001,-0.001,-0.5410537458956242,D-Dp
1994/10 - 1999/10,1997-04-30 00:57:32.343750,-0.001,-0.001,-0.5417711620684713,D-Dp
1994/11 - 1999/11,1997-05-31 01:13:00.468750,-0.001,-0.0,-0.5424885782413185,D-Dp
1994/12 - 1999/12,1997-06-30 00:52:47.578125,-0.001,-0.0,-0.5432059944141656,D-Dp
1995/01 - 2000/01,1997-07-31 01:01:08.554688,0.0,0.0,-0.5433202300046105,D-Dp
1995/02 - 2000/02,1997-08-29 01:02:17.109375,0.0,0.0,-0.5428312850126531,D-Dp
1995/03 - 2000/03,1997-09-28 12:56:44.882812,0.0,0.001,-0.5423423400206957,D-Dp
1995/04 - 2000/04,1997-10-29 12:09:03.164062,0.0,0.001,-0.5418533950287383,D-Dp
1995/05 - 2000/05,1997-11-28 11:43:39.140625,0.002,0.001,-0.5406921483809128,D-Dp
1995/06 - 2000/06,1997-12-29 11:55:57.421875,0.002,0.001,-0.538919982034713,D-Dp
1995/07 - 2000/07,1998-01-28 12:02:43.476562,0.002,0.002,-0.5372091976460069,D-Dp
1995/08 - 2000/08,1998-02-28 12:15:01.757812,0.002,0.004,-0.5354984132573009,D-Dp
1995/09 - 2000/09,1998-03-31 12:55:09.960938,0.002,0.006,-0.5337876288685948,D-Dp
1995/10 - 2000/10,1998-04-30 13:01:56.015625,0.013,0.008,-0.5264890234684572,D-Dp
1995/11 - 2000/11,1998-05-31 13:14:14.296875,0.013,0.011,-0.513602597056888,D-Dp
1995/12 - 2000/12,1998-06-30 12:48:50.273438,0.013,0.013,-0.5007161706453189,D-Dp
1996/01 - 2001/01,1998-07-31 13:01:08.554688,0.013,0.012,-0.4878297442337498,D-Dp
1996/02 - 2001/02,1998-08-30 01:22:08.906250,0.013,0.011,-0.4749928907258436,D-Dp
1996/03 - 2001/03,1998-09-29 00:56:44.882812,0.008,0.01,-0.46481587446760386,D-Dp
1996/04 - 2001/04,1998-10-30 00:09:03.164062,0.008,0.009,-0.45724912255536765,D-Dp
1996/05 - 2001/05,1998-11-28 23:43:39.140625,0.008,0.009,-0.44968237064313143,D-Dp
1996/06 - 2001/06,1998-12-29 23:55:57.421875,0.008,0.01,-0.4421156187308952,D-Dp
1996/07 - 2001/07,1999-01-29 00:02:43.476562,0.014,0.011,-0.43151377502363175,D-Dp
1996/08 - 2001/08,1999-03-01 00:15:01.757812,0.014,0.012,-0.417876839521341,D-Dp
1996/09 - 2001/09,1999-04-01 00:55:09.960938,0.014,0.014,-0.4042399040190503,D-Dp
1996/10 - 2001/10,1999-05-01 01:01:56.015625,0.014,0.013,-0.3906029685167596,D-Dp
1996/11 - 2001/11,1999-06-01 01:14:14.296875,0.014,0.012,-0.37696603301446885,D-Dp
1996/12 - 2001/12,1999-07-01 00:48:50.273438,0.009,0.011,-0.3654993128729984,D-Dp
1997/01 - 2002/01,1999-08-01 01:08:15.703125,0.009,0.01,-0.3562028080923483,D-Dp
1997/02 - 2002/02,1999-08-30 01:16:31.406250,0.009,0.01,-0.34690630331169814,D-Dp
1997/03 - 2002/03,1999-09-29 00:56:18.515625,0.009,0.01,-0.337609798531048,D-Dp
1997/04 - 2002/04,1999-10-30 01:11:46.640625,0.011,0.01,-0.3276545455446467,D-Dp
1997/05 - 2002/05,1999-11-28 23:51:33.750000,0.011,0.01,-0.3170405443524942,D-Dp
1997/06 - 2002/06,1999-12-30 00:07:01.875000,0.011,0.011,-0.3064265431603417,D-Dp
1997/07 - 2002/07,2000-01-28 23:46:48.984375,0.011,0.013,-0.2958125419681892,D-Dp
1997/08 - 2002/08,2000-02-29 00:02:17.109375,0.011,0.016,-0.2851985407760367,D-Dp
1997/09 - 2002/09,2000-03-31 01:17:45.234375,0.023,0.018,-0.2683894009096548,D-Dp
1997/10 - 2002/10,2000-04-30 00:57:32.343750,0.023,0.021,-0.24538512236904353,D-Dp
1997/11 - 2002/11,2000-05-31 01:13:00.468750,0.023,0.022,-0.22238084382843226,D-Dp
1997/12 - 2002/12,2000-06-30 00:52:47.578125,0.023,0.02,-0.199376565287821,D-Dp
1998/01 - 2003/01,2000-07-31 01:08:15.703125,0.016,0.018,-0.17985311604570597,D-Dp
1998/02 - 2003/02,2000-08-29 01:16:31.406250,0.015,0.017,-0.1643536960473284,D-Dp
1998/03 - 2003/03,2000-09-28 00:56:18.515625,0.015,0.015,-0.14939747599419206,D-Dp
1998/04 - 2003/04,2000-10-29 01:11:46.640625,0.015,0.014,-0.13444125594105572,D-Dp
1998/05 - 2003/05,2000-11-27 23:51:33.750000,0.015,0.014,-0.11948503588791937,D-Dp
